Age [ka BP],Mo [ppm],U [ppm],ID,Core,t_transition_start,t_transition_end,tsid
109.904174,1.876078053,2.33915878,S4,64PE,107.8,107.2,7
109.927045,1.360798831,4.046925219,S4,64PE,107.8,107.2,7
109.949917,1.699394026,5.57190312,S4,64PE,107.8,107.2,7
109.972788,4.2840345,3.383260392,S4,64PE,107.8,107.2,7
109.995659,2.960026013,3.293742899,S4,64PE,107.8,107.2,7
110.018531,2.754049342,3.80351504,S4,64PE,107.8,107.2,7
110.041402,2.127603855,3.918413611,S4,64PE,107.8,107.2,7
110.064274,4.535879459,4.05035511,S4,64PE,107.8,107.2,7
110.087145,2.865641717,3.057670774,S4,64PE,107.8,107.2,7
110.110017,1.897475529,3.745257401,S4,64PE,107.8,107.2,7
110.132888,1.028110249,3.855648874,S4,64PE,107.8,107.2,7
110.15576,1.598903976,3.989602602,S4,64PE,107.8,107.2,7
110.178631,2.055207531,2.828357382,S4,64PE,107.8,107.2,7
110.201503,3.182803817,6.127393569,S4,64PE,107.8,107.2,7
110.224374,1.687509599,2.948983897,S4,64PE,107.8,107.2,7
110.247245,2.550964027,4.301623359,S4,64PE,107.8,107.2,7
110.270117,2.854642907,3.890489835,S4,64PE,107.8,107.2,7
110.292988,1.498518965,4.250242359,S4,64PE,107.8,107.2,7
110.31586,1.001742386,2.337703313,S4,64PE,107.8,107.2,7
110.338731,1.979615833,2.607821094,S4,64PE,107.8,107.2,7
110.361603,3.0730294,4.442352208,S4,64PE,107.8,107.2,7
110.384474,2.894005626,2.779981272,S4,64PE,107.8,107.2,7
110.407346,1.866778776,2.770727378,S4,64PE,107.8,107.2,7
110.430217,1.574819284,1.302343207,S4,64PE,107.8,107.2,7
110.453088,1.469612951,1.743962052,S4,64PE,107.8,107.2,7
110.47596,0.952166863,2.923548627,S4,64PE,107.8,107.2,7
110.498831,2.012075199,2.558221142,S4,64PE,107.8,107.2,7
110.521703,1.619809039,3.416778984,S4,64PE,107.8,107.2,7
110.544574,2.026349592,2.277373625,S4,64PE,107.8,107.2,7
110.567446,1.576413873,3.358794106,S4,64PE,107.8,107.2,7
110.590317,2.543697758,2.185766558,S4,64PE,107.8,107.2,7
110.613189,1.817461756,2.847664318,S4,64PE,107.8,107.2,7
110.63606,2.066484432,1.594270515,S4,64PE,107.8,107.2,7
110.658932,2.019205779,2.370175941,S4,64PE,107.8,107.2,7
110.681803,1.774811384,2.679988423,S4,64PE,107.8,107.2,7
110.704674,1.9411851,2.945466264,S4,64PE,107.8,107.2,7
110.727546,2.744117979,2.45107434,S4,64PE,107.8,107.2,7
110.750417,2.178592386,3.005893726,S4,64PE,107.8,107.2,7
110.773289,1.880547392,2.648030796,S4,64PE,107.8,107.2,7
110.79616,2.077930968,3.878706374,S4,64PE,107.8,107.2,7
110.819032,2.343239476,2.476333261,S4,64PE,107.8,107.2,7
110.841903,1.53380682,1.054143607,S4,64PE,107.8,107.2,7
110.864775,2.329515618,3.140937197,S4,64PE,107.8,107.2,7
110.887646,2.092060055,2.243051413,S4,64PE,107.8,107.2,7
110.910518,1.346921013,1.767178781,S4,64PE,107.8,107.2,7
110.933389,1.131683798,3.134531303,S4,64PE,107.8,107.2,7
110.95626,2.018242185,2.341628929,S4,64PE,107.8,107.2,7
110.979132,1.790401082,4.710180208,S4,64PE,107.8,107.2,7
111.002003,2.3600744,2.219372806,S4,64PE,107.8,107.2,7
111.024875,1.025210359,1.825137472,S4,64PE,107.8,107.2,7
111.047746,2.387946948,2.891696349,S4,64PE,107.8,107.2,7
111.070618,1.276479485,4.044109763,S4,64PE,107.8,107.2,7
111.093489,1.829802476,2.812222692,S4,64PE,107.8,107.2,7
111.116361,1.546850875,2.665909603,S4,64PE,107.8,107.2,7
111.139232,2.040214545,5.31827514,S4,64PE,107.8,107.2,7
111.162104,1.452773628,6.446138328,S4,64PE,107.8,107.2,7
111.184975,2.16416794,2.868887652,S4,64PE,107.8,107.2,7
111.207846,2.169464574,2.286221596,S4,64PE,107.8,107.2,7
111.230718,1.697361229,3.230143164,S4,64PE,107.8,107.2,7
111.253589,1.727046397,2.473917409,S4,64PE,107.8,107.2,7
111.276461,1.207173584,1.775616007,S4,64PE,107.8,107.2,7
111.299332,2.328645296,2.26059949,S4,64PE,107.8,107.2,7
111.322204,1.657202553,2.146978674,S4,64PE,107.8,107.2,7
111.345075,1.908387111,1.946437542,S4,64PE,107.8,107.2,7
111.367947,1.568177792,2.783620669,S4,64PE,107.8,107.2,7
111.390818,1.917504508,2.751924799,S4,64PE,107.8,107.2,7
111.413689,2.529472289,2.530960389,S4,64PE,107.8,107.2,7
111.436561,2.117957892,2.789795347,S4,64PE,107.8,107.2,7
111.459432,2.705872931,4.409151538,S4,64PE,107.8,107.2,7
111.482304,2.08137605,3.541039391,S4,64PE,107.8,107.2,7
111.505175,1.310687861,1.58518278,S4,64PE,107.8,107.2,7
111.528047,2.062684879,4.059154579,S4,64PE,107.8,107.2,7
111.550918,2.569371001,3.275177999,S4,64PE,107.8,107.2,7
111.57379,1.694045913,3.859105003,S4,64PE,107.8,107.2,7
111.596661,1.455601379,4.184023909,S4,64PE,107.8,107.2,7
111.619533,1.807519973,2.244430631,S4,64PE,107.8,107.2,7
111.642404,2.213656716,3.095038629,S4,64PE,107.8,107.2,7
111.665275,1.365400591,2.365037297,S4,64PE,107.8,107.2,7
111.688147,1.537994457,1.844913134,S4,64PE,107.8,107.2,7
111.711018,1.926530725,2.039437016,S4,64PE,107.8,107.2,7
111.73389,1.243778405,1.516255419,S4,64PE,107.8,107.2,7
111.756761,1.714357627,3.170629401,S4,64PE,107.8,107.2,7
111.779633,2.303989143,2.854381337,S4,64PE,107.8,107.2,7
111.802504,1.85052038,2.228480265,S4,64PE,107.8,107.2,7
111.825376,3.298722592,1.729940301,S4,64PE,107.8,107.2,7
111.848247,2.228443063,3.760752292,S4,64PE,107.8,107.2,7
111.871119,2.048943794,2.228637997,S4,64PE,107.8,107.2,7
111.89399,1.786879483,4.063988369,S4,64PE,107.8,107.2,7
111.916861,2.141672657,3.507113333,S4,64PE,107.8,107.2,7
111.939733,2.083421694,3.108688311,S4,64PE,107.8,107.2,7
111.962604,2.243212786,2.740322034,S4,64PE,107.8,107.2,7
111.985476,2.34631629,3.047981613,S4,64PE,107.8,107.2,7
112.008347,1.683765147,2.566970529,S4,64PE,107.8,107.2,7
112.031219,2.519914143,2.878963963,S4,64PE,107.8,107.2,7
112.05409,2.185940582,2.240110236,S4,64PE,107.8,107.2,7
112.076962,1.663921004,1.393842397,S4,64PE,107.8,107.2,7
112.099833,1.124027765,2.502372687,S4,64PE,107.8,107.2,7
112.122705,1.462586168,2.462989766,S4,64PE,107.8,107.2,7
112.145576,1.517204501,2.470690378,S4,64PE,107.8,107.2,7
112.168447,2.30881451,3.100501211,S4,64PE,107.8,107.2,7
112.191319,2.379521839,3.897801845,S4,64PE,107.8,107.2,7
112.21419,2.472239701,2.184869246,S4,64PE,107.8,107.2,7
112.237062,2.686011753,2.185114212,S4,64PE,107.8,107.2,7
112.259933,1.395301872,1.896239277,S4,64PE,107.8,107.2,7
112.282805,1.931137948,1.563423621,S4,64PE,107.8,107.2,7
112.305676,2.831113735,1.053667598,S4,64PE,107.8,107.2,7
112.328548,1.606512574,2.554842901,S4,64PE,107.8,107.2,7
112.351419,2.697677304,4.051375947,S4,64PE,107.8,107.2,7
112.37429,1.610330668,2.262852303,S4,64PE,107.8,107.2,7
112.397162,2.39257357,3.448445686,S4,64PE,107.8,107.2,7
112.420033,1.36339975,1.499140686,S4,64PE,107.8,107.2,7
112.442905,2.3154689,2.232075572,S4,64PE,107.8,107.2,7
112.465776,1.990833562,3.465393777,S4,64PE,107.8,107.2,7
112.488648,2.060904688,3.663133851,S4,64PE,107.8,107.2,7
112.511519,2.07827038,2.275730758,S4,64PE,107.8,107.2,7
112.534391,1.270050928,1.815800655,S4,64PE,107.8,107.2,7
112.557262,1.765995092,2.446343948,S4,64PE,107.8,107.2,7
112.580134,1.62039869,2.240934837,S4,64PE,107.8,107.2,7
112.603005,1.691667117,4.029910279,S4,64PE,107.8,107.2,7
112.625876,2.241205164,2.776056755,S4,64PE,107.8,107.2,7
112.648748,1.833805008,2.842525509,S4,64PE,107.8,107.2,7
112.671619,2.463971725,2.905881004,S4,64PE,107.8,107.2,7
112.694491,1.959959516,3.012613921,S4,64PE,107.8,107.2,7
112.717362,1.961739424,2.3822281,S4,64PE,107.8,107.2,7
112.740234,1.752051032,2.887419561,S4,64PE,107.8,107.2,7
112.763105,1.535972846,2.017657378,S4,64PE,107.8,107.2,7
112.785977,1.802179789,2.774877184,S4,64PE,107.8,107.2,7
112.808848,1.310361212,1.978700465,S4,64PE,107.8,107.2,7
112.83172,1.90676876,0.85438774,S4,64PE,107.8,107.2,7
112.854591,1.943883552,1.793411531,S4,64PE,107.8,107.2,7
112.877462,2.003969456,2.594605776,S4,64PE,107.8,107.2,7
112.900334,1.798274276,2.040621225,S4,64PE,107.8,107.2,7
112.923205,1.872410101,1.689844484,S4,64PE,107.8,107.2,7
112.946077,1.546837597,3.024508686,S4,64PE,107.8,107.2,7
112.968948,1.507373144,3.26758789,S4,64PE,107.8,107.2,7
112.99182,2.201918928,2.455232944,S4,64PE,107.8,107.2,7
113.014691,1.543677543,2.175448911,S4,64PE,107.8,107.2,7
113.037563,2.024704431,2.398472852,S4,64PE,107.8,107.2,7
113.060434,2.294463274,3.277263255,S4,64PE,107.8,107.2,7
113.083306,1.206208948,3.287182953,S4,64PE,107.8,107.2,7
113.106177,1.797686998,3.171919068,S4,64PE,107.8,107.2,7
113.129048,2.315174211,2.743250841,S4,64PE,107.8,107.2,7
113.15192,2.457537315,2.986572144,S4,64PE,107.8,107.2,7
113.174791,1.462822515,2.961970654,S4,64PE,107.8,107.2,7
113.197663,2.498008735,3.761205288,S4,64PE,107.8,107.2,7
113.220534,1.301761557,2.520287396,S4,64PE,107.8,107.2,7
113.243406,1.597313287,2.434878037,S4,64PE,107.8,107.2,7
113.266277,1.347592601,1.781108136,S4,64PE,107.8,107.2,7
113.289149,1.305836531,1.374251868,S4,64PE,107.8,107.2,7
113.31202,3.546001178,2.134420428,S4,64PE,107.8,107.2,7
113.334891,1.361685617,1.77143274,S4,64PE,107.8,107.2,7
113.357763,2.496688151,1.340295935,S4,64PE,107.8,107.2,7
113.380634,1.485708325,1.56380384,S4,64PE,107.8,107.2,7
113.403506,1.8783515,2.011403273,S4,64PE,107.8,107.2,7
113.426377,1.695729145,2.760637678,S4,64PE,107.8,107.2,7
113.449249,1.35636172,2.114812853,S4,64PE,107.8,107.2,7
113.47212,1.583670973,2.890343504,S4,64PE,107.8,107.2,7
113.494992,1.250118435,3.329428961,S4,64PE,107.8,107.2,7
113.517863,1.517319427,2.062107559,S4,64PE,107.8,107.2,7
113.540735,2.251933077,3.631107969,S4,64PE,107.8,107.2,7
113.563606,1.375540185,3.179722103,S4,64PE,107.8,107.2,7
113.586477,1.270946531,1.821182792,S4,64PE,107.8,107.2,7
113.609349,2.66837845,1.288046046,S4,64PE,107.8,107.2,7
113.63222,1.321028385,0.710858309,S4,64PE,107.8,107.2,7
113.655092,1.265773501,2.884964443,S4,64PE,107.8,107.2,7
113.677963,0.861517514,2.194087478,S4,64PE,107.8,107.2,7
113.700835,2.45929952,2.755599187,S4,64PE,107.8,107.2,7
113.723706,1.429871582,1.475149249,S4,64PE,107.8,107.2,7
113.746578,1.794245664,3.072125718,S4,64PE,107.8,107.2,7
113.769449,1.129593532,2.975738182,S4,64PE,107.8,107.2,7
113.792321,1.395435022,2.566230998,S4,64PE,107.8,107.2,7
113.815192,1.713425761,2.596887754,S4,64PE,107.8,107.2,7
113.838063,1.121377873,2.361522086,S4,64PE,107.8,107.2,7
113.860935,1.957938295,1.184629344,S4,64PE,107.8,107.2,7
113.883806,1.309947676,1.382878997,S4,64PE,107.8,107.2,7
113.906678,1.892415654,2.774705355,S4,64PE,107.8,107.2,7
113.929549,1.036170447,1.493677111,S4,64PE,107.8,107.2,7
113.952421,1.334553274,2.374874981,S4,64PE,107.8,107.2,7
113.975292,1.649816329,2.360462011,S4,64PE,107.8,107.2,7
113.998164,1.220172119,1.533634494,S4,64PE,107.8,107.2,7
114.021035,1.308989041,2.794196464,S4,64PE,107.8,107.2,7
114.043907,1.886693855,1.778477808,S4,64PE,107.8,107.2,7
114.066778,1.825518159,1.935014875,S4,64PE,107.8,107.2,7
114.089649,1.477007608,1.632444847,S4,64PE,107.8,107.2,7
114.112521,1.859129012,2.335810842,S4,64PE,107.8,107.2,7
114.135392,1.948034873,4.117360333,S4,64PE,107.8,107.2,7
114.158264,1.460405523,1.534387715,S4,64PE,107.8,107.2,7
114.181135,1.384051005,1.122414407,S4,64PE,107.8,107.2,7
114.204007,0.941042433,2.279763865,S4,64PE,107.8,107.2,7
114.226878,1.528145268,0.488076055,S4,64PE,107.8,107.2,7
114.24975,1.77230672,2.434511849,S4,64PE,107.8,107.2,7
114.272621,1.490939617,3.221318174,S4,64PE,107.8,107.2,7
114.295492,1.695236344,2.351177541,S4,64PE,107.8,107.2,7
114.318364,2.021742352,2.48343665,S4,64PE,107.8,107.2,7
114.341235,1.936774697,3.418789712,S4,64PE,107.8,107.2,7
114.364107,1.720855003,2.869648456,S4,64PE,107.8,107.2,7
114.386978,1.23303211,2.042523852,S4,64PE,107.8,107.2,7
114.40985,1.364688603,2.787671988,S4,64PE,107.8,107.2,7
114.432721,2.4797714,3.020581758,S4,64PE,107.8,107.2,7
114.455593,1.194322349,2.656820218,S4,64PE,107.8,107.2,7
114.478464,2.28467466,2.673458732,S4,64PE,107.8,107.2,7
114.501336,1.754459145,4.411702418,S4,64PE,107.8,107.2,7
114.524207,0.885485304,2.234402028,S4,64PE,107.8,107.2,7
114.547078,1.417944715,3.633153204,S4,64PE,107.8,107.2,7
114.56995,1.170384096,1.674090072,S4,64PE,107.8,107.2,7
114.592821,2.181392242,1.464192269,S4,64PE,107.8,107.2,7
114.615693,1.616225645,2.209757457,S4,64PE,107.8,107.2,7
114.638564,1.356921715,2.654306884,S4,64PE,107.8,107.2,7
114.661436,1.185101121,1.523223383,S4,64PE,107.8,107.2,7
114.684307,1.219004406,2.102945176,S4,64PE,107.8,107.2,7
114.707179,2.474843752,1.294668755,S4,64PE,107.8,107.2,7
114.73005,2.09583028,1.953909728,S4,64PE,107.8,107.2,7
114.752922,2.11958364,1.427064506,S4,64PE,107.8,107.2,7
114.775793,2.548852622,1.229227885,S4,64PE,107.8,107.2,7
114.798664,1.512661325,1.589502213,S4,64PE,107.8,107.2,7
114.821536,1.487645044,2.304129365,S4,64PE,107.8,107.2,7
114.844407,1.898953587,2.88922924,S4,64PE,107.8,107.2,7
114.867279,1.161460938,2.533169091,S4,64PE,107.8,107.2,7
114.89015,2.558715383,1.636536381,S4,64PE,107.8,107.2,7
114.913022,1.305266581,1.734476013,S4,64PE,107.8,107.2,7
114.935893,1.356993747,2.249168945,S4,64PE,107.8,107.2,7
114.958765,1.18897526,1.606959373,S4,64PE,107.8,107.2,7
114.981636,1.158481288,1.464212159,S4,64PE,107.8,107.2,7
115.004508,1.532107429,2.080181973,S4,64PE,107.8,107.2,7
115.027379,1.44807096,1.953203693,S4,64PE,107.8,107.2,7
115.05025,1.956546896,2.420208837,S4,64PE,107.8,107.2,7
115.073122,1.570875444,0.646910626,S4,64PE,107.8,107.2,7
115.095993,1.537136199,3.365495525,S4,64PE,107.8,107.2,7
115.118865,2.033080242,1.598714854,S4,64PE,107.8,107.2,7
115.141736,1.114215179,1.333584498,S4,64PE,107.8,107.2,7
115.164608,1.237644627,2.155189721,S4,64PE,107.8,107.2,7
115.187479,1.426649221,1.803563526,S4,64PE,107.8,107.2,7
115.210351,1.672759595,1.891918828,S4,64PE,107.8,107.2,7
115.233222,2.730479833,2.297539968,S4,64PE,107.8,107.2,7
115.256093,2.061984221,1.842234231,S4,64PE,107.8,107.2,7
115.278965,1.39799609,2.562185808,S4,64PE,107.8,107.2,7
115.301836,0.732191117,2.450525151,S4,64PE,107.8,107.2,7
115.324708,1.547866051,1.811272419,S4,64PE,107.8,107.2,7
115.347579,1.602981493,0.970146986,S4,64PE,107.8,107.2,7
115.370451,1.262469955,2.645545699,S4,64PE,107.8,107.2,7
115.393322,1.597643418,1.53891317,S4,64PE,107.8,107.2,7
115.416194,1.21009919,1.302256369,S4,64PE,107.8,107.2,7
115.439065,1.078127168,2.857016986,S4,64PE,107.8,107.2,7
115.461937,0.894761102,1.639210286,S4,64PE,107.8,107.2,7
115.484808,1.810181253,1.82563423,S4,64PE,107.8,107.2,7
115.507679,2.16497886,0.745600564,S4,64PE,107.8,107.2,7
115.530551,2.05597171,2.172604982,S4,64PE,107.8,107.2,7
115.553422,1.941893958,2.357831019,S4,64PE,107.8,107.2,7
115.576294,1.825229794,0.720470094,S4,64PE,107.8,107.2,7
115.599165,1.9686976,2.101620821,S4,64PE,107.8,107.2,7
115.622037,1.091333133,0.968702373,S4,64PE,107.8,107.2,7
115.644908,1.748176375,2.039668109,S4,64PE,107.8,107.2,7
115.66778,0.983529302,0.614957668,S4,64PE,107.8,107.2,7
115.690651,1.111757035,1.715509777,S4,64PE,107.8,107.2,7
115.713523,1.356530928,1.919751111,S4,64PE,107.8,107.2,7
115.736394,1.724633109,2.177871891,S4,64PE,107.8,107.2,7
115.759265,1.428283154,2.952227536,S4,64PE,107.8,107.2,7
115.782137,1.333174375,1.618553916,S4,64PE,107.8,107.2,7
115.805008,1.389977745,2.24431179,S4,64PE,107.8,107.2,7
115.82788,1.706521338,1.514520891,S4,64PE,107.8,107.2,7
115.850751,2.030543925,2.47099832,S4,64PE,107.8,107.2,7
115.873623,1.018467279,1.531833799,S4,64PE,107.8,107.2,7
115.896494,1.314115654,1.290959431,S4,64PE,107.8,107.2,7
115.919366,1.201211902,1.64130828,S4,64PE,107.8,107.2,7
115.942237,1.392268453,2.489278745,S4,64PE,107.8,107.2,7
115.965109,1.491834501,1.983193749,S4,64PE,107.8,107.2,7
115.98798,2.134365047,2.46971387,S4,64PE,107.8,107.2,7
116.010851,2.109345276,1.844016125,S4,64PE,107.8,107.2,7
116.033723,1.939290418,1.497090305,S4,64PE,107.8,107.2,7
116.056594,1.125150893,1.035935921,S4,64PE,107.8,107.2,7
116.079466,1.303162264,2.406734594,S4,64PE,107.8,107.2,7
116.102337,1.512555331,1.698084332,S4,64PE,107.8,107.2,7
116.125209,1.232521368,1.095431298,S4,64PE,107.8,107.2,7
116.14808,1.238211581,2.314648084,S4,64PE,107.8,107.2,7
116.170952,2.007696031,3.248105547,S4,64PE,107.8,107.2,7
116.193823,2.179061717,1.496644194,S4,64PE,107.8,107.2,7
116.216694,1.473917114,1.230879536,S4,64PE,107.8,107.2,7
116.239566,1.491715452,1.866577711,S4,64PE,107.8,107.2,7
116.262437,1.350843975,2.784074086,S4,64PE,107.8,107.2,7
116.285309,2.107947468,2.570984042,S4,64PE,107.8,107.2,7
116.30818,1.204676786,2.193852715,S4,64PE,107.8,107.2,7
116.331052,1.287806341,1.504549014,S4,64PE,107.8,107.2,7
116.353923,1.474762529,1.766550222,S4,64PE,107.8,107.2,7
116.376795,1.870947122,1.183628571,S4,64PE,107.8,107.2,7
116.399666,1.30491032,2.485804502,S4,64PE,107.8,107.2,7
116.422538,1.527234862,1.540445888,S4,64PE,107.8,107.2,7
116.445409,0.928934643,3.231035798,S4,64PE,107.8,107.2,7
116.46828,1.914466749,3.149755005,S4,64PE,107.8,107.2,7
116.491152,2.111857108,1.638482179,S4,64PE,107.8,107.2,7
116.514023,1.803912583,2.986945315,S4,64PE,107.8,107.2,7
116.536895,1.805004128,3.581649741,S4,64PE,107.8,107.2,7
116.559766,1.847812823,1.037536961,S4,64PE,107.8,107.2,7
116.582638,1.978816309,2.146726041,S4,64PE,107.8,107.2,7
116.605509,1.675365487,1.145125077,S4,64PE,107.8,107.2,7
116.628381,1.198630492,2.16912473,S4,64PE,107.8,107.2,7
116.651252,1.531468044,1.81855646,S4,64PE,107.8,107.2,7
116.674124,1.910319386,2.857371732,S4,64PE,107.8,107.2,7
116.696995,1.777920842,2.690599911,S4,64PE,107.8,107.2,7
116.719866,1.204935846,1.490350712,S4,64PE,107.8,107.2,7
116.742738,1.582542002,2.234501523,S4,64PE,107.8,107.2,7
116.765609,1.183161345,1.015407244,S4,64PE,107.8,107.2,7
116.788481,1.880268983,2.751724475,S4,64PE,107.8,107.2,7
116.811352,1.406635859,1.708365448,S4,64PE,107.8,107.2,7
116.834224,2.401209027,2.427131253,S4,64PE,107.8,107.2,7
116.857095,1.387161309,2.409834027,S4,64PE,107.8,107.2,7
116.879967,1.971946862,1.874819771,S4,64PE,107.8,107.2,7
116.902838,2.480480888,1.178926802,S4,64PE,107.8,107.2,7
116.92571,1.922210987,1.57292897,S4,64PE,107.8,107.2,7
116.948581,2.212910643,1.406914525,S4,64PE,107.8,107.2,7
116.971452,1.674296819,2.233471484,S4,64PE,107.8,107.2,7
116.994324,1.068692548,1.745598265,S4,64PE,107.8,107.2,7
117.017195,1.870664892,1.791316172,S4,64PE,107.8,107.2,7
117.040067,1.08812489,1.25549475,S4,64PE,107.8,107.2,7
117.062938,1.109093931,0.887235671,S4,64PE,107.8,107.2,7
117.08581,1.881563607,4.569886181,S4,64PE,107.8,107.2,7
117.108681,1.764732809,1.851555369,S4,64PE,107.8,107.2,7
117.131553,1.120786865,1.499641204,S4,64PE,107.8,107.2,7
117.154424,1.386414701,1.633666535,S4,64PE,107.8,107.2,7
117.177295,1.660409357,2.871783586,S4,64PE,107.8,107.2,7
117.200167,1.534296111,1.632875694,S4,64PE,107.8,107.2,7
117.223038,1.458830181,1.715710173,S4,64PE,107.8,107.2,7
117.24591,1.214062464,2.508298704,S4,64PE,107.8,107.2,7
117.268781,1.548272571,2.28608857,S4,64PE,107.8,107.2,7
117.291653,1.280036225,1.254918982,S4,64PE,107.8,107.2,7
117.314524,1.341382985,2.097938414,S4,64PE,107.8,107.2,7
117.337396,1.44500043,2.311341212,S4,64PE,107.8,107.2,7
117.360267,1.088343496,1.430160283,S4,64PE,107.8,107.2,7
117.383139,1.594807353,0.880747476,S4,64PE,107.8,107.2,7
117.40601,1.236823262,1.652384058,S4,64PE,107.8,107.2,7
117.428881,1.617237923,1.826843281,S4,64PE,107.8,107.2,7
117.451753,1.416699446,2.327612693,S4,64PE,107.8,107.2,7
117.474624,1.526228367,2.240457147,S4,64PE,107.8,107.2,7
117.497496,1.362071822,1.551453781,S4,64PE,107.8,107.2,7
117.520367,1.635565988,1.483763163,S4,64PE,107.8,107.2,7
117.543239,1.671676876,1.359469659,S4,64PE,107.8,107.2,7
117.56611,1.806314882,2.606764817,S4,64PE,107.8,107.2,7
117.657596,1.528666296,1.532963177,S4,64PE,107.8,107.2,7
117.680467,1.659728106,2.253275304,S4,64PE,107.8,107.2,7
117.703339,1.89556353,2.563925007,S4,64PE,107.8,107.2,7
117.72621,1.506695114,2.2742258,S4,64PE,107.8,107.2,7
117.749082,2.354558015,3.277455278,S4,64PE,107.8,107.2,7
117.771953,1.744672601,0.948325282,S4,64PE,107.8,107.2,7
117.794825,1.879726026,1.580606427,S4,64PE,107.8,107.2,7
125.004615,168.6704749,27.98095261,S5,MS66,128.35,127.5,8
125.022051,157.2787195,26.65421742,S5,MS66,128.35,127.5,8
125.039487,207.2713619,47.28499009,S5,MS66,128.35,127.5,8
125.056923,164.0543576,31.3407349,S5,MS66,128.35,127.5,8
125.074359,159.3257752,21.44797325,S5,MS66,128.35,127.5,8
125.091795,166.9937929,36.76183274,S5,MS66,128.35,127.5,8
125.109231,104.9749405,45.41110033,S5,MS66,128.35,127.5,8
125.126667,122.1571946,34.23861754,S5,MS66,128.35,127.5,8
125.144103,140.5444323,27.81396047,S5,MS66,128.35,127.5,8
125.161538,169.9752283,28.17148754,S5,MS66,128.35,127.5,8
125.178974,175.1560477,35.78951283,S5,MS66,128.35,127.5,8
125.19641,168.2420805,31.51725244,S5,MS66,128.35,127.5,8
125.213846,137.7267458,28.9842099,S5,MS66,128.35,127.5,8
125.231282,149.9692603,26.23453537,S5,MS66,128.35,127.5,8
125.248718,144.7287153,39.7870167,S5,MS66,128.35,127.5,8
125.266154,125.619063,23.76684505,S5,MS66,128.35,127.5,8
125.28359,96.37487882,23.89616155,S5,MS66,128.35,127.5,8
125.301026,105.5771545,24.72957071,S5,MS66,128.35,127.5,8
125.318462,111.4510962,24.64513926,S5,MS66,128.35,127.5,8
125.335897,100.7519327,23.2629438,S5,MS66,128.35,127.5,8
125.353333,121.6690988,20.1923388,S5,MS66,128.35,127.5,8
125.370769,113.073801,25.61317516,S5,MS66,128.35,127.5,8
125.388205,124.3607195,33.8467041,S5,MS66,128.35,127.5,8
125.405641,121.6559194,38.31702005,S5,MS66,128.35,127.5,8
125.423077,138.0203953,26.79217113,S5,MS66,128.35,127.5,8
125.440513,155.861385,32.40345758,S5,MS66,128.35,127.5,8
125.457949,153.6050185,34.2905495,S5,MS66,128.35,127.5,8
